epoch,acc,loss,val_acc,val_loss
0,0.11954545,2.3071968824213203,0.34454545,1.6535819326747547
1,0.45602274,1.3241594815254212,0.47545454,1.1434445550224999
2,0.5771591,0.9647204739397223,0.5931818,0.8483992877873507
3,0.6384091,0.8277178934487429,0.6318182,0.7954522080854937
4,0.66670454,0.7521127867698669,0.6413636,0.7434997370026328
5,0.69295454,0.6891443013061177,0.6968182,0.6825849771499634
6,0.70931816,0.645459571534937,0.6727273,0.6825063510374589
7,0.7255682,0.6195177083665674,0.7409091,0.5965844228050926
8,0.7435227,0.5800317738272927,0.72545457,0.599855445948514
9,0.75352275,0.5367252376946536,0.735,0.5593806333975359
10,0.7572727,0.5305423766916448,0.7140909,0.5474678726629777
11,0.7679545,0.49014405629851604,0.76,0.5328411026434465
12,0.76670456,0.4987276169928637,0.75636363,0.5084935868870128
13,0.78761363,0.4533899159864946,0.7540909,0.5405920557542281
14,0.78636366,0.45092937762087043,0.75045455,0.5061730252612721
15,0.7985227,0.42492864505811173,0.7613636,0.5278434460813349
16,0.79988635,0.4139013194495981,0.76545453,0.4899170403047041
17,0.7993182,0.4051032123240558,0.7468182,0.5362344813346863
18,0.80886364,0.39788681588389657,0.77,0.48230527704412285
19,0.8090909,0.38843388866294515,0.7531818,0.5123306397958235
20,0.81454545,0.38097023226998067,0.7568182,0.4748551198569211
21,0.81704545,0.37383869843049483,0.76454544,0.523829931562597
22,0.81920457,0.367704544338313,0.7763636,0.4726817213405262
23,0.81863636,0.36605622936378823,0.74136364,0.5415461819822138
24,0.8309091,0.34411787910894914,0.7531818,0.5139852478287437
