epoch,acc,loss,val_acc,val_loss
0,0.34704545,1.6553569108789616,0.50363636,1.2396185172687877
1,0.5796591,0.9783725235678933,0.65363634,0.7646279675310308
2,0.6882955,0.6895686490969224,0.7268182,0.6295125220038674
3,0.7352273,0.5863077647035773,0.73545456,0.5613976281339472
4,0.75704545,0.5162923690405758,0.76363635,0.5225087328390642
5,0.7877273,0.4482643861120397,0.80136365,0.46360803842544557
6,0.80477273,0.39404775007204573,0.7790909,0.44444473244927146
7,0.8190909,0.36379197055643253,0.81636363,0.4007529953393069
8,0.83602273,0.32171647174791856,0.81136364,0.4009894898804751
9,0.8364773,0.30579431146383285,0.8077273,0.42340050101280213
10,0.8576136,0.2763207151131196,0.83272725,0.36884890144521537
11,0.8653409,0.2606366302208467,0.825,0.3729079134897752
12,0.85545456,0.2756292774189602,0.8322727,0.38859557368538594
13,0.87306815,0.25309499209577385,0.82,0.3988737031546506
14,0.87147725,0.24475677021525122,0.8240909,0.3915031938119368
15,0.8848864,0.2259308455207131,0.82681817,0.36078355637463655
16,0.8909091,0.20876564134250988,0.82,0.42893969828432255
17,0.8980682,0.20820547141812065,0.8168182,0.39250287771224973
18,0.89204544,0.21872996732592584,0.8304545,0.41006816159595144
19,0.9077273,0.18843350531025366,0.8404545,0.4155461452224038
20,0.91136366,0.18364064598625357,0.81863636,0.46186698599295184
21,0.91079545,0.1915293717926199,0.82863635,0.4296559997038408
22,0.9193182,0.16831505350091241,0.82681817,0.4732828865268014
23,0.9269318,0.15782733115282926,0.805,0.5772563247247176
24,0.92727274,0.1584964062612165,0.82454544,0.5117144543474371
