epoch,acc,loss,val_acc,val_loss
0,0.37511364,1.570237871950323,0.4309091,1.3664418571645562
1,0.47988635,1.2578155953233892,0.5131818,1.3015518342364918
2,0.6140909,0.9001532492854378,0.6940909,0.7312100759419528
3,0.7115909,0.6366778400811282,0.7218182,0.650928008556366
4,0.7614773,0.5136727874929254,0.7945455,0.4483200072158467
5,0.79829544,0.41259351286021145,0.78227276,0.48133165457031946
6,0.8059091,0.3870377127961679,0.7968182,0.4241398997740312
7,0.8175,0.3531409898129376,0.79136366,0.43839550202543087
8,0.825,0.34470474259419875,0.8059091,0.406777217279781
9,0.83522725,0.31501844438639554,0.8222727,0.37601021539081225
10,0.8347727,0.31506971180439,0.8272727,0.37792927091771905
11,0.85329545,0.28250709666447205,0.80727273,0.4264826862378554
12,0.83931816,0.2980377745628357,0.80863637,0.37799289085648274
13,0.85670453,0.2729138425805352,0.78,0.5298732088912617
14,0.85954547,0.26211708640510384,0.81,0.4272342070124366
15,0.8576136,0.27228551282124086,0.81545454,0.41496886161240665
16,0.87,0.24920130829919468,0.8213636,0.4115842094746503
17,0.86386365,0.2645636026154865,0.80136365,0.45277137252417476
18,0.8740909,0.2446737174012444,0.8040909,0.4236699012192813
19,0.87875,0.23604127350178633,0.81545454,0.4560638644478538
20,0.87863636,0.2459155647321181,0.8159091,0.41624007723548195
21,0.89011365,0.21497796540910546,0.81045455,0.47305339406837116
22,0.88920456,0.2312246212363243,0.81363636,0.46751073718070985
23,0.89,0.22888591813770207,0.8290909,0.4746066842837767
24,0.90329546,0.20575286240740256,0.8240909,0.4668317839232358
