epoch,acc,loss,val_acc,val_loss
0,0.5519318,1.10235975633968,0.6390909,0.8062800513614308
1,0.6505682,0.7876896495168859,0.6768182,0.7313693512569774
2,0.6790909,0.7207857202399861,0.67045456,0.7335932777144692
3,0.6914773,0.6881726069883867,0.6577273,0.7507940472256054
4,0.7139773,0.6358573224327781,0.70772725,0.6291215504299511
5,0.7365909,0.5934264333681627,0.70681816,0.6456358296220953
6,0.75875,0.5407966508648613,0.73727274,0.5801064090295271
7,0.7754545,0.5127817911993373,0.7377273,0.603612105846405
8,0.79477274,0.46673323929309846,0.7427273,0.5713112261078575
9,0.80863637,0.42958483349193227,0.76454544,0.5528123465451327
10,0.82875,0.38287147614088923,0.7318182,0.6254586687954989
11,0.8445455,0.3472103830359199,0.7131818,0.6956751275062562
12,0.84909093,0.3426441178809513,0.74636364,0.7030238225243308
13,0.8651136,0.30581266917965627,0.75545454,0.6366368527845903
14,0.8814773,0.26515272349119184,0.7477273,0.6516256228360263
15,0.89454544,0.24693912409923294,0.7268182,0.8077505278587341
16,0.9110227,0.2160158195007931,0.7390909,0.8294696751507846
17,0.9165909,0.21138790770010515,0.69863635,1.0328932029550726
18,0.92897725,0.18591637009924109,0.735,0.8716442368247292
19,0.9505682,0.12722422186285257,0.75954545,0.9849233523282138
20,0.94272727,0.1501360575075854,0.7418182,0.999308401888067
21,0.9588636,0.10455866072665561,0.74045455,1.1158938069777056
22,0.9705682,0.08059224374761635,0.7431818,1.2702938981489702
23,0.96272725,0.10244155340235342,0.7468182,1.2327671787955545
24,0.96579546,0.09971650320613248,0.75136364,1.2753861635381525
