epoch,acc,loss,val_acc,val_loss
0,0.32011363,1.7167409272627396,0.46818182,1.371158923669295
1,0.45056817,1.3453184296868064,0.465,1.2936299887570468
2,0.47852272,1.294080220786008,0.46136364,1.3001002368060026
3,0.5122727,1.2095634685863148,0.48454547,1.2869234362515536
4,0.5306818,1.1773188341747631,0.48954546,1.2557824373245239
5,0.56125,1.112563476345756,0.45045453,1.3260794513875789
6,0.5879545,1.0438871717453002,0.50272727,1.2998605307665738
7,0.6109091,1.000161019672047,0.4831818,1.3446164967797019
8,0.6519318,0.9241936200315302,0.46454546,1.4506273638118397
9,0.69795454,0.8105958716435866,0.4840909,1.5234624906019731
10,0.7340909,0.7284616187485782,0.4659091,1.7676756368983875
11,0.7830682,0.6050473146546971,0.44863635,1.9718321605162188
12,0.83681816,0.46186279903758654,0.48090908,2.003849551894448
13,0.88272727,0.3426611564917998,0.4568182,2.525962432081049
14,0.9136364,0.25426666847684165,0.48,2.9510267968611283
15,0.9326136,0.21682675051418218,0.46318182,3.072784543470903
16,0.95375,0.14563261123543436,0.45,3.5382322389429266
17,0.9540909,0.14593800589780917,0.45818183,3.4158475520394065
18,0.9484091,0.1735471206598661,0.41636363,3.477844657897949
19,0.9761364,0.08390248863111166,0.4522727,4.095788720737804
20,0.9910227,0.03436427011577921,0.44227272,5.002360767017711
21,0.98045456,0.0645600567239506,0.43545455,4.860218321193348
22,0.9820455,0.06626216290899638,0.4568182,5.410427639701149
23,0.9629545,0.1117876976931637,0.44545454,5.126806353655728
24,0.9886364,0.03594434359576553,0.4309091,6.022764079354026
