epoch,acc,loss,val_acc,val_loss
0,0.08590909,2.398954841440374,0.09090909,2.398092187534679
1,0.08988637,2.398118153485385,0.08181818,2.398182388652455
2,0.09193182,2.398114930933172,0.08181818,2.398230129588734
3,0.09159091,2.3981298524683172,0.08181818,2.398246227611195
4,0.08920454,2.3980823265422475,0.08181818,2.3982841084220192
5,0.091477275,2.3980877139351584,0.08181818,2.39829628944397
6,0.09318182,2.3980808734893797,0.08181818,2.3982535752383147
7,0.09011364,2.3981145165183326,0.08181818,2.3983483626625755
8,0.09318182,2.398143081665039,0.08181818,2.398374542756514
9,0.09318182,2.3980992768027565,0.08181818,2.3983327215368098
10,0.09318182,2.3980690357901833,0.08181818,2.3983424698222766
11,0.09318182,2.3981103255532004,0.08181818,2.3982910346984863
12,0.09181818,2.398099631396207,0.08181818,2.3983401107788085
13,0.09318182,2.3981236587871204,0.08181818,2.39827561118386
14,0.09318182,2.3980929600108754,0.08181818,2.3983636327223343
15,0.09318182,2.3980962094393643,0.08181818,2.3984070283716377
16,0.09318182,2.3980974353443494,0.08181818,2.3983493570847947
17,0.08965909,2.3981096649169924,0.08181818,2.398312292098999
18,0.09318182,2.39809400731867,0.08181818,2.398359672372991
19,0.09318182,2.398100481900302,0.08181818,2.398371362686157
20,0.09318182,2.398096222444014,0.08181818,2.3983455163782295
21,0.09318182,2.3980837509848856,0.08181818,2.3982705783843996
22,0.09159091,2.3980743217468263,0.08181818,2.398333986455744
23,0.08965909,2.3981213188171386,0.08181818,2.3982815204967154
24,0.09318182,2.3980792314356023,0.08181818,2.3983178797635163
