epoch,acc,loss,val_acc,val_loss
0,0.085795455,2.398384095105258,0.08409091,2.3980524808710273
1,0.088181816,2.3981249861283738,0.08409091,2.398128115047108
2,0.08795454,2.3981548682126133,0.08409091,2.3982072682814164
3,0.08920454,2.398128408952193,0.08409091,2.3983230504122646
4,0.09,2.398126036904075,0.08409091,2.398382197293368
5,0.09159091,2.398104960701682,0.08409091,2.398358266136863
6,0.09170455,2.3981396935202857,0.08409091,2.398323442285711
7,0.09125,2.3981103324890136,0.08409091,2.398318740671331
8,0.090568185,2.3980789826133035,0.08409091,2.398266872059215
9,0.09261364,2.398086367520419,0.08409091,2.398289109143344
10,0.08977272,2.398047191446478,0.08409091,2.3983579566261986
11,0.09068182,2.3980982754447244,0.08409091,2.3983139220151033
12,0.09125,2.3980910968780518,0.08409091,2.3983769234743986
13,0.09181818,2.3980990496548737,0.08409091,2.3983478329398413
14,0.09261364,2.398087283047763,0.08409091,2.3983240526372738
15,0.09079546,2.3980680751800536,0.08409091,2.398326900655573
16,0.09102273,2.398049378828569,0.08409091,2.3983394718170166
17,0.09261364,2.3981044899333606,0.08409091,2.3983879635550758
18,0.09261364,2.398111207268455,0.08409091,2.3983273774927314
19,0.091477275,2.398104116266424,0.08409091,2.398384762677279
20,0.08829545,2.398060989379883,0.08409091,2.3983234240792015
21,0.08875,2.3980974916978317,0.08409091,2.398306492025202
22,0.08613636,2.398084413355047,0.08409091,2.3983085719021884
23,0.09125,2.398072734312578,0.08409091,2.398334384398027
24,0.090227276,2.3980966437946667,0.08409091,2.3983693408966062
