epoch,acc,loss,val_acc,val_loss
0,0.44477272,1.3529893827438355,0.56772727,0.8790244453603571
1,0.65261364,0.7887786398150705,0.67318183,0.7542354874177413
2,0.6893182,0.7027888031439348,0.6931818,0.6932073991948908
3,0.7202273,0.6197097770734267,0.72,0.6131544128331271
4,0.74886364,0.5589380329847335,0.775,0.5301714530858127
5,0.765,0.5128017893162641,0.7772727,0.49130184823816475
6,0.7935227,0.45291827288540926,0.79227275,0.46145586815747347
7,0.7910227,0.4475916501608762,0.76045454,0.4968744349479675
8,0.8042045,0.40934729435227135,0.8027273,0.43762056762521917
9,0.82420456,0.36808653327551755,0.80727273,0.427502731626684
10,0.8265909,0.36525772327726536,0.79545456,0.5334398395364934
11,0.84011364,0.3313059000806375,0.8118182,0.4172107037630948
12,0.8425,0.31426873491568996,0.815,0.41607822396538474
13,0.84636366,0.32602715291760187,0.75045455,0.5010997002775018
14,0.8631818,0.2876523796265775,0.78090906,0.48587196133353494
15,0.87238634,0.25580733862790195,0.7986364,0.466761211048473
16,0.87488633,0.25530879589644345,0.8118182,0.45689919536763973
17,0.8782955,0.24338545818220486,0.8090909,0.4241534105214206
18,0.87795454,0.261493889994242,0.82454544,0.4211413569883867
19,0.89875,0.20645242479037154,0.8081818,0.47534609686244617
20,0.89772725,0.2156403638016094,0.8190909,0.4651845097541809
21,0.90920454,0.19451423631473022,0.8127273,0.4982476576891812
22,0.91079545,0.19431114440614528,0.81045455,0.5166785459084944
23,0.92545456,0.17061821323904125,0.7781818,0.704156737761064
24,0.9244318,0.16646176622672515,0.8031818,0.5367012082446705
