epoch,acc,loss,val_acc,val_loss
0,0.42170453,1.4958115898479114,0.64454544,0.7645718557184393
1,0.6856818,0.7005371125177904,0.71681815,0.6357214760780334
2,0.7235227,0.6038201069831848,0.7209091,0.6022684509103948
3,0.7444318,0.5533716001293876,0.7477273,0.5851523313739083
4,0.7607955,0.5001334540410475,0.78,0.5138053166866302
5,0.76863635,0.47626546290787786,0.75454545,0.5292075230858543
6,0.78829545,0.43474338060075585,0.7795454,0.47489456696943805
7,0.79954547,0.4003943427584388,0.7868182,0.48035091638565064
8,0.8065909,0.3843808947909962,0.80136365,0.46424416265704416
9,0.8109091,0.3761124604398554,0.8018182,0.5091267697919499
10,0.8206818,0.35022735286842693,0.80454546,0.4285703528469259
11,0.82795453,0.33461329338225454,0.8059091,0.45755466574972325
12,0.83181816,0.3250704551826824,0.74045455,0.6043992039290341
13,0.8378409,0.30426426914605226,0.80045456,0.43931385083632035
14,0.84636366,0.29895605807954617,0.80136365,0.439975004196167
15,0.84761363,0.2833227923783389,0.8190909,0.4463546205108816
16,0.8576136,0.2678789412433451,0.8168182,0.42739811133254657
17,0.86056817,0.26018861746246164,0.82772726,0.4259901656887748
18,0.8643182,0.2539368325200948,0.8222727,0.42853410867127506
19,0.8692045,0.24710269453850658,0.8304545,0.4327898235754533
20,0.86079544,0.26151326141574166,0.8240909,0.4374940107085488
21,0.8715909,0.24909160815856674,0.82545453,0.46778923376040027
22,0.8782955,0.2318896741216833,0.81954545,0.4501946642723951
23,0.87636364,0.2340308620712974,0.8304545,0.4591260997273705
24,0.89170456,0.20964358646761289,0.8009091,0.5490817048874769
