epoch,acc,loss,val_acc,val_loss
0,0.48045453,1.3383368799903177,0.6554545,0.8164467185193842
1,0.65829545,0.7727978825569153,0.7054545,0.6939733997258273
2,0.71329546,0.6269027452035384,0.6568182,0.7680473269115795
3,0.7393182,0.557278779961846,0.79545456,0.4714485181461681
4,0.7655682,0.49034531262787906,0.80727273,0.46811232740228825
5,0.78659093,0.43877650114622985,0.8122727,0.4011297106742859
6,0.7965909,0.4066620727560737,0.77863634,0.3853915753147819
7,0.80295455,0.3700907694209706,0.8231818,0.37859423507343637
8,0.8193182,0.35009914289821276,0.8331818,0.3480381854013963
9,0.82761365,0.3240151945027438,0.83363634,0.33764782374555413
10,0.8243182,0.31812455548481505,0.8395454,0.3376016703518954
11,0.8375,0.295050980665467,0.84272724,0.326519310799512
12,0.84568185,0.2881709611415863,0.85227275,0.32492746624079616
13,0.8471591,0.27943554861979053,0.79954547,0.360495786450126
14,0.84897727,0.27337409127842294,0.8340909,0.35397049676288256
15,0.85329545,0.2648867752335288,0.8518182,0.3152591793103652
16,0.8568182,0.25644760543649847,0.84818184,0.33179916468533605
17,0.8575,0.25989744246006014,0.83363634,0.3773601659861478
18,0.86204547,0.25504995102232153,0.8527273,0.3425972079146992
19,0.8702273,0.24104897545142606,0.86,0.3209342301975597
20,0.8634091,0.25385640420696953,0.84363633,0.36861112616278907
21,0.8701136,0.24584513935175809,0.84090906,0.34356207186525517
22,0.87511367,0.23332065839659083,0.855,0.3489440365271135
23,0.87784094,0.23298066220500252,0.8536364,0.3308687982775948
24,0.8772727,0.22983604097908195,0.8536364,0.3356915440342643
