epoch,acc,loss,val_acc,val_loss
0,0.16363636,2.2323996782302857,0.22318181,2.0477066139741376
1,0.22920455,2.0475384031642565,0.22909091,2.050693983598189
2,0.25011364,2.0167933507399125,0.22045454,2.0569699239730834
3,0.27204546,1.9692007905786688,0.225,2.084422747005116
4,0.33011365,1.8679261710427024,0.22272727,2.162834206494418
5,0.405,1.6750108554146506,0.21409091,2.3800964580882678
6,0.5306818,1.3392002628066324,0.20272727,2.766807692267678
7,0.6892046,0.9194528490846807,0.20454545,3.5788253515416923
8,0.82772726,0.5100355026938699,0.21454546,4.819086707722057
9,0.91886365,0.251642044051127,0.20363636,6.53981336073442
10,0.9547727,0.143379834741354,0.19909091,7.842977459647439
11,0.9573864,0.12485692783851515,0.20636363,8.940802411166104
12,0.9647727,0.11101219201968475,0.20318182,9.393696351484818
13,0.98045456,0.06516005308451978,0.21,10.525222580649636
14,0.96909094,0.09037920649586753,0.19318181,10.119742733348499
15,0.9735227,0.08291912453249096,0.20363636,10.686717487681996
16,0.97477275,0.07821113887920299,0.20454545,10.670440573258833
17,0.9721591,0.07786780744452368,0.20727272,11.328225201693447
18,0.9780682,0.06670111380348151,0.20409091,11.55001069502397
19,0.9840909,0.05186474666676738,0.19954546,12.113783017938788
20,0.985,0.04852204475128515,0.20272727,12.139362990639427
21,0.9821591,0.05705294142413715,0.205,11.631271483681418
22,0.9868182,0.04328457982374609,0.205,12.383137134205212
23,0.98306817,0.05181940300125544,0.20318182,11.744085620533337
24,0.97738636,0.07126906413309785,0.19818182,12.233598369251599
