epoch,acc,loss,val_acc,val_loss
0,0.4365909,1.459012713432312,0.65,0.7283958961746909
1,0.6803409,0.6848969586329027,0.7195455,0.6073545466769825
2,0.7195455,0.5932881632718173,0.7009091,0.6515410841595043
3,0.7451136,0.5473789211836728,0.74636364,0.5221265610781582
4,0.7697727,0.4936365795135498,0.78318185,0.48569969773292543
5,0.79670453,0.43560060295191677,0.7713636,0.43344453323971144
6,0.8125,0.3900609810785814,0.8259091,0.39434771591966805
7,0.8190909,0.35586069123311476,0.835,0.3638049865852703
8,0.82875,0.33207589463754134,0.83590907,0.33614470611919056
9,0.8380682,0.3042946587367491,0.83863634,0.3559825238314542
10,0.84375,0.2978507362170653,0.82045454,0.36441280364990236
11,0.8484091,0.2977224516326731,0.84,0.3322389474782077
12,0.85420454,0.2740534899857911,0.8422727,0.3332952070236206
13,0.86329544,0.2633244732699611,0.8390909,0.3355771668390794
14,0.8652273,0.25291354404254396,0.8381818,0.37429981361735953
15,0.8685227,0.24524033679203552,0.8009091,0.4456835712086071
16,0.87636364,0.23862714764746754,0.8209091,0.3688346319848841
17,0.88125,0.22278660384091464,0.8354545,0.3760828107053583
18,0.8805682,0.22726613640785218,0.81954545,0.38916156096891924
19,0.89113635,0.20800906286998228,0.8231818,0.42804833444682033
20,0.89613634,0.19972822319377553,0.8263636,0.3983634837107225
21,0.8972727,0.20487922463904729,0.81363636,0.427503903020512
22,0.9109091,0.1822540987215259,0.82545453,0.4397654322060672
23,0.9093182,0.1864201210777868,0.8172727,0.44672366272319447
24,0.91670454,0.1677629760449583,0.84272724,0.47924966086040843
