epoch,acc,loss,val_acc,val_loss
0,0.092386365,2.3986391483653677,0.08181818,2.39819223837419
1,0.085,2.3981690259413284,0.08863636,2.39847507910295
2,0.092045456,2.3981138480793347,0.08181818,2.3986756896972654
3,0.09159091,2.3980402608351272,0.08181818,2.398739916194569
4,0.09011364,2.3980018008839,0.08181818,2.3988934352181173
5,0.09034091,2.3980456751043144,0.08181818,2.3989540230144155
6,0.08863636,2.398051265369762,0.08181818,2.3989702190052378
7,0.092045456,2.3980459334633566,0.08181818,2.3990506943789396
8,0.09306818,2.398019564368508,0.08181818,2.398985518542203
9,0.08988637,2.3980279879136517,0.08181818,2.39909328807484
10,0.09,2.3980257268385454,0.08181818,2.3990183448791504
11,0.093863636,2.3979952517422762,0.08181818,2.399128496863625
12,0.09079546,2.398054249503396,0.08181818,2.3990557072379373
13,0.09215909,2.398015631762418,0.08181818,2.399069993279197
14,0.08875,2.3980400371551513,0.08181818,2.3990492577986284
15,0.09215909,2.3980268703807486,0.08181818,2.3990590208226985
16,0.08931818,2.3980180835723877,0.08181818,2.39899338722229
17,0.09193182,2.3980541081862015,0.08181818,2.3989944484017114
18,0.08988637,2.3980345422571356,0.08181818,2.399082091071389
19,0.08886363,2.398016526482322,0.08181818,2.3990306758880617
20,0.09227273,2.3980404099551116,0.08181818,2.399121715372259
21,0.09079546,2.3979953653162176,0.08181818,2.3990464080463756
22,0.088181816,2.3980075654116546,0.08181818,2.3990992858193136
23,0.090568185,2.3980084800720216,0.08181818,2.3990786959908226
24,0.091136366,2.3980204062028365,0.08181818,2.3990966216000644
