epoch,acc,loss,val_acc,val_loss
0,0.09193182,2.3990549573031337,0.07727273,2.398361620469527
1,0.092386365,2.3981350205161354,0.07727273,2.398663687272505
2,0.09306818,2.398076204820113,0.07727273,2.3987082368677313
3,0.09431818,2.3980734131552954,0.07727273,2.398956517306241
4,0.0925,2.3980581352927466,0.07727273,2.3990064976432106
5,0.08988637,2.3980497256192295,0.07727273,2.399257859316739
6,0.09431818,2.398028689297763,0.07727273,2.3990574914758858
7,0.09431818,2.398022375973788,0.07727273,2.399058430411599
8,0.09431818,2.3980115058205342,0.07727273,2.3991272050684147
9,0.09409091,2.3979832059686834,0.07727273,2.3992629796808416
10,0.09431818,2.3980419089577416,0.07727273,2.398902824575251
11,0.09352273,2.398026077964089,0.07727273,2.399148191972212
12,0.09431818,2.397994717684659,0.07727273,2.3991597366333006
13,0.09431818,2.397991225502708,0.07727273,2.39912954417142
14,0.09170455,2.398030770041726,0.07727273,2.3991534796628087
15,0.09318182,2.398004689650102,0.07727273,2.399113206863403
16,0.09431818,2.3979915818301114,0.07727273,2.399208293394609
17,0.09431818,2.39800330508839,0.07727273,2.3991982095891777
18,0.09431818,2.397951418269764,0.07727273,2.399223702170632
19,0.09431818,2.3979871186343105,0.07727273,2.39912783796137
20,0.09431818,2.3979923543063077,0.07727273,2.3992492042888296
21,0.09431818,2.3980312954295764,0.07727273,2.3991166426918724
22,0.09431818,2.397993535128507,0.07727273,2.39914908062328
23,0.09431818,2.3979954563487658,0.07727273,2.3992041076313364
24,0.09431818,2.3979801308025013,0.07727273,2.399235891862349
