epoch,acc,loss,val_acc,val_loss
0,0.50363636,1.2111234907670454,0.60545456,0.8675321490114385
1,0.61715907,0.8666757648641413,0.645,0.811139875758778
2,0.64579546,0.787949511679736,0.61863637,0.8574419801885431
3,0.6718182,0.7384775521538475,0.67,0.7387004000490363
4,0.70170456,0.681450060822747,0.6909091,0.6954213812134483
5,0.7185227,0.6376207742907785,0.6809091,0.7427992261539806
6,0.74329543,0.5850914019888097,0.6068182,0.9437448505921797
7,0.7492045,0.5590917834368619,0.6990909,0.6897996377944946
8,0.77852273,0.5109608641537753,0.6890909,0.7736332550915804
9,0.79068184,0.4801955658197403,0.6777273,0.7417857642607255
10,0.81045455,0.4402807114882903,0.6940909,0.7744308133558794
11,0.83761364,0.39080434322357177,0.68954545,0.7963822772286155
12,0.8559091,0.3421831993081353,0.6809091,0.9038976643302223
13,0.87886363,0.2930672920292074,0.6968182,0.8891809090701016
14,0.8934091,0.26466331114823166,0.66727275,1.0417130006443371
15,0.9111364,0.2280866141346368,0.6759091,1.1805288501219315
16,0.9290909,0.18035744570195675,0.6736364,1.3768239112333818
17,0.9421591,0.15431493562730875,0.68363637,1.4101135774092242
18,0.95204544,0.13253694442185487,0.66818184,1.4759445576234298
19,0.9675,0.0954280576465482,0.6709091,1.7322539329528808
20,0.9820455,0.05510973025409674,0.67136365,1.8371394088051536
21,0.9588636,0.12435530028559945,0.65590906,1.95616361618042
22,0.97329545,0.07501216854392127,0.665,2.0123649753223765
23,0.9827273,0.052046885427341545,0.6668182,2.160502976504239
24,0.99215907,0.029131364782277326,0.67545456,2.4464394456690006
