epoch,acc,loss,val_acc,val_loss
0,0.1971591,2.1318250543420967,0.20590909,2.0931419771367854
1,0.23488636,2.0263662364266137,0.21772727,2.0727253419702705
2,0.24636364,2.002969370321794,0.20045455,2.0898595887964424
3,0.27761364,1.9595987567034634,0.20454545,2.127601427598433
4,0.3190909,1.8732845102656972,0.1959091,2.18975847417658
5,0.38875,1.7163726858659225,0.20409091,2.328574909730391
6,0.49272728,1.448034751631997,0.20818181,2.5176750937375156
7,0.63352275,1.0598797215114941,0.19318181,3.3086052989959716
8,0.7739773,0.6598637640476227,0.195,4.254647777730768
9,0.87238634,0.3806564271720973,0.19227272,5.739466006539085
10,0.92329544,0.24156509418379177,0.19272727,6.649460679834539
11,0.9573864,0.13873031347312711,0.18227273,8.284960882013495
12,0.9598864,0.1283736405606297,0.18727273,9.013047088276256
13,0.96375,0.10967204486104574,0.17727272,9.091587512276389
14,0.96488637,0.10638697299090298,0.20136364,9.609825472398239
15,0.9744318,0.08074789537878876,0.18863636,10.819902929826217
16,0.9810227,0.06171052496880293,0.18227273,11.150431327819824
17,0.9729546,0.08493166974237697,0.18454546,10.501158849542792
18,0.98397726,0.0497615068314851,0.18318182,12.288109325062145
19,0.98238635,0.061526830432597886,0.18590909,11.302196291143243
20,0.9771591,0.06776663000949404,0.18681818,12.103939906033602
21,0.9803409,0.06417098336556758,0.19545455,12.169073566089978
22,0.9729546,0.08732394209216264,0.19272727,11.814887130043724
23,0.9777273,0.06144042273560031,0.19045454,12.32935187253085
24,0.9818182,0.058027194191871044,0.18181819,12.14616794239391
