epoch,acc,loss,val_acc,val_loss
0,0.38465908,1.533247296593406,0.42636365,1.340898107615384
1,0.5919318,0.9406079412590374,0.71,0.6463720500469208
2,0.7046591,0.6532106071168726,0.69,0.5940176705880599
3,0.74727273,0.5403817411986265,0.80045456,0.44054030776023867
4,0.78227276,0.4589859677986665,0.7959091,0.4050906890088862
5,0.78647727,0.43675797576254066,0.80954546,0.4160885766961358
6,0.8065909,0.3998425689610568,0.8168182,0.38174075039950284
7,0.8196591,0.3623891190507195,0.8118182,0.38853622750802475
8,0.82920456,0.33970481707291167,0.8304545,0.3577829124710777
9,0.8355682,0.3251829165762121,0.825,0.34617055513642053
10,0.83772725,0.33040941417217257,0.81454545,0.3580868396433917
11,0.85045457,0.289765724864873,0.81545454,0.33849369802258233
12,0.85670453,0.27245755406943234,0.82863635,0.35364060336893255
13,0.85170454,0.2867954548380592,0.8495455,0.3108756345510483
14,0.86056817,0.27850806230848485,0.83772725,0.3387997703660618
15,0.8690909,0.2513167639212175,0.8395454,0.3305126533183185
16,0.8652273,0.259538888389414,0.85045457,0.31680496475913306
17,0.86954546,0.2483449021997777,0.8422727,0.32728925141421233
18,0.87488633,0.2429748363521966,0.82363635,0.410475807948546
19,0.87761366,0.24407106204466386,0.85227275,0.3333562940900976
20,0.87954545,0.23245292631062595,0.84636366,0.3478497794541446
21,0.88625,0.22358414347876202,0.84409094,0.3659244408390739
22,0.8868182,0.22678341180086137,0.7613636,0.7535376533594998
23,0.8882955,0.2336880793083798,0.83363634,0.3794986715100028
24,0.8972727,0.2070089116692543,0.84363633,0.3617888047478416
