epoch,acc,loss,val_acc,val_loss
0,0.41,1.4418762920119546,0.5813636,1.0030208895423196
1,0.66318184,0.7551730211214586,0.63454545,0.7449889924309471
2,0.74795455,0.5613715801455758,0.78409094,0.4770870766856454
3,0.79386365,0.45065014351497995,0.80454546,0.42848119388927114
4,0.8101136,0.3874345316128297,0.82954544,0.35904838702895425
5,0.83125,0.33731744254177265,0.80545455,0.3641286087036133
6,0.82295454,0.3369863710620187,0.83363634,0.35493297436020593
7,0.84579545,0.3015289294177836,0.82954544,0.3519289652867751
8,0.8521591,0.28383190274238584,0.84272724,0.3174913955818523
9,0.8496591,0.2755302080782977,0.83590907,0.34704461617903276
10,0.85829544,0.26883212075992063,0.8354545,0.3511281552098014
11,0.8627273,0.2515437304431742,0.845,0.3134469523754987
12,0.8652273,0.2696437425234101,0.84181815,0.3587327019734816
13,0.87693185,0.23401749808679928,0.8431818,0.36561850916255606
14,0.87704545,0.23518848532980138,0.85636365,0.31486924236471003
15,0.885,0.21696651023219932,0.84181815,0.4008826126835563
16,0.8857955,0.2259333113919605,0.8540909,0.3277104966206984
17,0.89329547,0.21300101408904248,0.8518182,0.35441128687425094
18,0.8928409,0.21381327482787046,0.8404545,0.36835490438071167
19,0.90170455,0.19911860310218552,0.8477273,0.3447816156799143
20,0.9103409,0.1812632688202641,0.8354545,0.3640323889797384
21,0.9086364,0.18751536603339694,0.8518182,0.3886380209164186
22,0.91159093,0.18947441684251481,0.84181815,0.40804094802249563
23,0.91988635,0.18018298653039067,0.84727275,0.3726977662606673
24,0.9281818,0.15508534860881892,0.8413636,0.42005431359464473
