epoch,acc,loss,val_acc,val_loss
0,0.2240909,2.0327594232559205,0.27045456,1.852950689575889
1,0.2965909,1.8347604677893898,0.27954546,1.842722932208668
2,0.3253409,1.775621335289695,0.28045455,1.856221340786327
3,0.37397727,1.695138807296753,0.28045455,1.910175740068609
4,0.43897727,1.549699161269448,0.27772728,1.9878975356708875
5,0.5465909,1.2874415893988176,0.26454544,2.291878853711215
6,0.6860227,0.9140346037257802,0.2590909,2.908392465764826
7,0.8205682,0.5303255634416233,0.2540909,3.902217863256281
8,0.91,0.27582987105304546,0.2390909,5.517782889279452
9,0.95420456,0.14793664042922583,0.25227273,6.998336266604337
10,0.9547727,0.14700527708469466,0.26136363,7.868559872020374
11,0.95579547,0.14951565582982518,0.25772727,7.622294946150347
12,0.9680682,0.12795164768499406,0.25863636,6.820227576169101
13,0.9919318,0.03272162528877909,0.25454545,9.250621043118564
14,0.9984091,0.008569831445665014,0.25954545,9.97014006874778
15,0.9997727,0.0027913134484763512,0.25272727,10.58427897713401
16,1.0,0.0006001503526931629,0.25318182,10.983167842518199
17,0.9801136,0.07235514036771333,0.24954545,7.28460036017678
18,0.9377273,0.19465292270887982,0.25636363,7.814696161096746
19,0.97238636,0.08074315914714879,0.25045455,8.562540460066362
20,0.98454547,0.05313431718471375,0.25227273,9.261574998335405
21,0.9869318,0.04009976976360618,0.25,10.352374198219993
22,0.98147726,0.05669383086645129,0.25681818,10.14463321685791
23,0.9720455,0.09576740568821233,0.25045455,9.249100164933639
24,0.9851136,0.049333123017779805,0.26136363,9.663784803910689
