epoch,acc,loss,val_acc,val_loss
0,0.08352273,2.3985856047543614,0.09227273,2.398100011998957
1,0.08772727,2.3981965429132637,0.085,2.3981847832419656
2,0.08795454,2.3981072408502753,0.085,2.3983676624298096
3,0.087272726,2.398117824901234,0.085454546,2.3983211265910755
4,0.088181816,2.3980493727597323,0.085,2.3983777644417503
5,0.08988637,2.398100317174738,0.085454546,2.398415054841475
6,0.08613636,2.3980730152130127,0.085454546,2.398486400084062
7,0.08863636,2.398072862625122,0.084545456,2.398438777056607
8,0.08625,2.3980606642636384,0.084545456,2.3985196408358487
9,0.08920454,2.398048537861217,0.084545456,2.3985308811881327
10,0.09102273,2.398089909987016,0.085454546,2.39855187849565
11,0.091477275,2.3980541315945714,0.084545456,2.398469449823553
12,0.09034091,2.398077069195834,0.084545456,2.3984366538307884
13,0.08886363,2.398094601197676,0.084545456,2.3984573286229915
14,0.09068182,2.3980409049987794,0.084545456,2.3984642271562056
15,0.08784091,2.398097160512751,0.084545456,2.3984423247250644
16,0.08977272,2.3980541584708472,0.084545456,2.3984723637320777
17,0.08931818,2.3980877295407383,0.085,2.3985455920479515
18,0.086363636,2.398090478723699,0.084545456,2.398542229912498
19,0.08465909,2.3980875370719215,0.084545456,2.398606081008911
20,0.09,2.3980714815313164,0.084545456,2.398555522398515
21,0.08681818,2.39808932130987,0.084545456,2.3984675537456166
22,0.089431815,2.398047616265037,0.084545456,2.398533450906927
23,0.088522725,2.398047305887396,0.085454546,2.3985040924765846
24,0.08840909,2.398052297938954,0.085,2.3984294137087736
