epoch,acc,loss,val_acc,val_loss
0,0.2625,1.9356578128988093,0.4490909,1.386202907995744
1,0.4440909,1.3512914423509077,0.45318183,1.3086478887904773
2,0.46329546,1.2707908888296648,0.46727273,1.2845525576851584
3,0.47988635,1.2059664128043435,0.5345455,1.1633908202431418
4,0.50272727,1.1545247145132584,0.51272726,1.130131642818451
5,0.52204543,1.0993200367147273,0.5072727,1.078007683320479
6,0.5440909,1.0405812300335278,0.5395455,1.0330706145546653
7,0.5590909,0.9857715025815097,0.54727274,1.0610129445249383
8,0.56125,0.9704210199009289,0.55454546,0.9306951273571361
9,0.5646591,0.9547341691363942,0.5854545,0.9514794861186634
10,0.59261364,0.8996853548830206,0.6159091,0.876281465400349
11,0.6078409,0.8700766938382929,0.5763636,0.9620696607503024
12,0.6117045,0.8470461689342152,0.5772727,0.8782247987660494
13,0.62886363,0.8082511908357793,0.62454545,0.8045395467498085
14,0.6520454,0.7644522912935777,0.6690909,0.7675431698018854
15,0.665,0.7200610030781139,0.6545454,0.7313617886196483
16,0.6690909,0.7196540601686998,0.5581818,0.9257891882549633
17,0.6792045,0.6685359241745689,0.7059091,0.6743489537455819
18,0.6946591,0.6538602424751628,0.6668182,0.6570593799244274
19,0.71363634,0.5912033299966292,0.70181817,0.6521201685341922
20,0.74556816,0.5259608382528479,0.72,0.5702395271171223
21,0.74215907,0.5116400576721538,0.7522727,0.5538254513523796
22,0.7494318,0.5092426585067402,0.6959091,0.667598325881091
23,0.7205682,0.5907025505195964,0.73636365,0.5850385367870331
24,0.7502273,0.4987109555981376,0.76772726,0.5110312098806554
