epoch,acc,loss,val_acc,val_loss
0,0.35590908,1.6217578229037197,0.43545455,1.2583961595188489
1,0.57272726,1.0228193950653077,0.56454545,0.9061927322907881
2,0.67647725,0.7353928371992978,0.7390909,0.6056187798760154
3,0.7403409,0.5673882898417386,0.7490909,0.6651052376356992
4,0.7697727,0.4874402746287259,0.68954545,0.6908672020652077
5,0.78170455,0.4578975963050669,0.79954547,0.44378283923322503
6,0.8102273,0.3880978096073324,0.8222727,0.4233844010396437
7,0.81511366,0.3647449936650016,0.81954545,0.3993120569532568
8,0.8273864,0.3465827493505044,0.80227274,0.41428013465621255
9,0.8257955,0.32811881081624467,0.81136364,0.4184362581643191
10,0.835,0.3149215326525948,0.80545455,0.4113267415220087
11,0.8394318,0.3019233796542341,0.83181816,0.38955993446436793
12,0.84568185,0.2909485489671881,0.79,0.4289850494536487
13,0.85238636,0.2722268075563691,0.7986364,0.3965863396904685
14,0.85818183,0.2656194538690827,0.7968182,0.4396169938282533
15,0.8609091,0.26280173621394415,0.8413636,0.3955914948745207
16,0.8578409,0.27835605344989084,0.83272725,0.411377605416558
17,0.86488634,0.2518170291727239,0.8545455,0.3747493407943032
18,0.8685227,0.24866991238160566,0.8281818,0.4471056879650463
19,0.8660227,0.2532039289311929,0.83272725,0.4064529648694125
20,0.8731818,0.238389816053889,0.8422727,0.4352923288128593
21,0.86977273,0.24525149047374725,0.83772725,0.41530288950963457
22,0.8728409,0.2433886254104701,0.8272727,0.5299947052110325
23,0.8780682,0.24096584460952064,0.8454546,0.43675297303633254
24,0.8798864,0.2390220200609077,0.84909093,0.4386139655655081
