epoch,acc,loss,val_acc,val_loss
0,0.11329546,2.3569801113822244,0.35090908,1.7743607039885088
1,0.39022726,1.5161362062801014,0.44,1.3429896367679943
2,0.45625,1.3029185249588706,0.47,1.2661723123897206
3,0.46886364,1.2354765191945163,0.4740909,1.1972348789735274
4,0.48909092,1.1737886561046946,0.48181817,1.169960500977256
5,0.5006818,1.1435104742917148,0.5231818,1.0948708664287221
6,0.5225,1.100908336205916,0.5354546,1.0722402889078313
7,0.53829545,1.0668751244111494,0.55454546,1.0564848670092497
8,0.5503409,1.0344409808245572,0.56136364,1.0246156272021207
9,0.5672727,1.0055811827833003,0.5959091,0.9603908690539273
10,0.5728409,0.9733388831398704,0.56863636,0.9707444966923107
11,0.5844318,0.9587332786213268,0.5813636,0.9405673055215316
12,0.59761363,0.9299422938173467,0.5790909,0.9692019707506353
13,0.5993182,0.9237507570873608,0.6040909,0.9439326177943836
14,0.6052273,0.9016370530561967,0.5913636,0.9443968586488204
15,0.6040909,0.8925136618180708,0.6177273,0.8737298982793634
16,0.61704546,0.871613049290397,0.5781818,0.9869624228910966
17,0.62136364,0.8494245210560886,0.5968182,0.8871535873413086
18,0.62795454,0.8373119698871265,0.6118182,0.8181160814111883
19,0.6309091,0.8161313508857381,0.61954546,0.8374700433557684
20,0.6423864,0.7951626987890764,0.6181818,0.8045649218559265
21,0.6398864,0.7870537084882909,0.5968182,0.8970927212455055
22,0.63443184,0.8058930693973194,0.60636365,0.8617692284150557
23,0.65090907,0.7690229876474901,0.63272727,0.8352325367927551
24,0.64170456,0.7835473404147408,0.63545454,0.8092171619155191
