epoch,acc,loss,val_acc,val_loss
0,0.09090909,2.3985017707131124,0.07545455,2.3989607022025368
1,0.09477273,2.3980612858858974,0.07545455,2.399109614979137
2,0.09306818,2.3980198721452193,0.07545455,2.399232677979903
3,0.09125,2.398025054064664,0.07545455,2.3995326857133343
4,0.09477273,2.3979972605271773,0.07545455,2.399591027173129
5,0.093863636,2.397958211898804,0.07545455,2.3995341673764314
6,0.09477273,2.3979602926427668,0.07545455,2.3996279499747537
7,0.09397727,2.398935890197754,0.07545455,2.3998815926638515
8,0.09477273,2.3979731984571977,0.07545455,2.3998106132854113
9,0.09477273,2.397952734340321,0.07545455,2.399659920605746
10,0.09477273,2.3979331363331187,0.07545455,2.3997080187364057
11,0.08875,2.397985542470759,0.07545455,2.3995687606117944
12,0.09477273,2.3979490861025723,0.07545455,2.399648308320479
13,0.09477273,2.3979379705949264,0.07545455,2.3996242263100362
14,0.09318182,2.397913368398493,0.07545455,2.399764184951782
15,0.09261364,2.3979366892034357,0.07545455,2.399790083278309
16,0.09477273,2.397964673475786,0.07545455,2.39971831148321
17,0.09477273,2.3979573796012184,0.07545455,2.3996938332644375
18,0.09477273,2.3979209605130283,0.07545455,2.3997046028484
19,0.09477273,2.397941424629905,0.07545455,2.3997990036010743
20,0.09477273,2.3979444963281806,0.07545455,2.399779927513816
21,0.09227273,2.397941621433605,0.07545455,2.399969169443304
22,0.09477273,2.397902234684337,0.07545455,2.3999528512087736
23,0.09477273,2.39791166045449,0.07545455,2.3999133188074286
24,0.09477273,2.3979299224506727,0.07545455,2.3998047403855756
